Model	Antioquia_SESGO,PROM	Apartadó_SESGO,PROM	Arauca_SESGO,PROM	Atlántico_SESGO,PROM	Barranquilla_SESGO,PROM	Bello_SESGO,PROM	Bogotá, D,C,_SESGO,PROM	Bolívar_SESGO,PROM	B_R2,PROMacá_SESGO,PROM	Bucaramanga_SESGO,PROM	Buenaventura_SESGO,PROM	Buga_SESGO,PROM	Caldas_SESGO,PROM	Cali_SESGO,PROM	Caquetá_SESGO,PROM	Cartagena_SESGO,PROM	Cartago_SESGO,PROM	Casanare_SESGO,PROM	Cauca_SESGO,PROM	Cesar_SESGO,PROM	Chía_SESGO,PROM	Chocó_SESGO,PROM	Ciénaga_SESGO,PROM	Córdoba_SESGO,PROM	Cúcuta_SESGO,PROM	Cundinamarca_SESGO,PROM	Dosquebradas_SESGO,PROM	Duitama_SESGO,PROM	Envigado_SESGO,PROM	Facatativá_SESGO,PROM	Girardot_SESGO,PROM	Girón_SESGO,PROM	Guainía_SESGO,PROM	Guaviare_SESGO,PROM	Huila_SESGO,PROM	Ibagué_SESGO,PROM	Ipiales_SESGO,PROM	Itagüí_SESGO,PROM	Jamundí_SESGO,PROM	La Guajira_SESGO,PROM	Lorica_SESGO,PROM	Magangué_SESGO,PROM	Magdalena_SESGO,PROM	Maicao_SESGO,PROM	Malambo_SESGO,PROM	Manizales_SESGO,PROM	Medellín_SESGO,PROM	Meta_SESGO,PROM	Montería_SESGO,PROM	Mosquera_SESGO,PROM	Nariño_SESGO,PROM	Norte de Santander_SESGO,PROM	Palmira_SESGO,PROM	Pasto_SESGO,PROM	Pereira_SESGO,PROM	Pitalito_SESGO,PROM	Pop_R2,PROMán_SESGO,PROM	Putum_R2,PROMo_SESGO,PROM	Quibdó_SESGO,PROM	Quindío_SESGO,PROM	Riohacha_SESGO,PROM	Rionegro_SESGO,PROM	Risaralda_SESGO,PROM	San Andrés_SESGO,PROM	Santa Marta_SESGO,PROM	Santander_SESGO,PROM	Sincelejo_SESGO,PROM	Soacha_SESGO,PROM	Soledad_SESGO,PROM	Sucre_SESGO,PROM	Tolima_SESGO,PROM	Tuluá_SESGO,PROM	Tumaco_SESGO,PROM	Tunja_SESGO,PROM	Turbo_SESGO,PROM	Uribia_SESGO,PROM	Valle del Cauca_SESGO,PROM	Valledupar_SESGO,PROM	Vaupés_SESGO,PROM	Villavicencio_SESGO,PROM	Yopal_SESGO,PROM	NA_SESGO,PROM	Antioquia_R2,PROM	Apartadó_R2,PROM	Arauca_R2,PROM	Atlántico_R2,PROM	Barranquilla_R2,PROM	Bello_R2,PROM	Bogotá, D,C,_R2,PROM	Bolívar_R2,PROM	B_R2,PROMacá_R2,PROM	Bucaramanga_R2,PROM	Buenaventura_R2,PROM	Buga_R2,PROM	Caldas_R2,PROM	Cali_R2,PROM	Caquetá_R2,PROM	Cartagena_R2,PROM	Cartago_R2,PROM	Casanare_R2,PROM	Cauca_R2,PROM	Cesar_R2,PROM	Chía_R2,PROM	Chocó_R2,PROM	Ciénaga_R2,PROM	Córdoba_R2,PROM	Cúcuta_R2,PROM	Cundinamarca_R2,PROM	Dosquebradas_R2,PROM	Duitama_R2,PROM	Envigado_R2,PROM	Facatativá_R2,PROM	Girardot_R2,PROM	Girón_R2,PROM	Guainía_R2,PROM	Guaviare_R2,PROM	Huila_R2,PROM	Ibagué_R2,PROM	Ipiales_R2,PROM	Itagüí_R2,PROM	Jamundí_R2,PROM	La Guajira_R2,PROM	Lorica_R2,PROM	Magangué_R2,PROM	Magdalena_R2,PROM	Maicao_R2,PROM	Malambo_R2,PROM	Manizales_R2,PROM	Medellín_R2,PROM	Meta_R2,PROM	Montería_R2,PROM	Mosquera_R2,PROM	Nariño_R2,PROM	Norte de Santander_R2,PROM	Palmira_R2,PROM	Pasto_R2,PROM	Pereira_R2,PROM	Pitalito_R2,PROM	Pop_R2,PROMán_R2,PROM	Putum_R2,PROMo_R2,PROM	Quibdó_R2,PROM	Quindío_R2,PROM	Riohacha_R2,PROM	Rionegro_R2,PROM	Risaralda_R2,PROM	San Andrés_R2,PROM	Santa Marta_R2,PROM	Santander_R2,PROM	Sincelejo_R2,PROM	Soacha_R2,PROM	Soledad_R2,PROM	Sucre_R2,PROM	Tolima_R2,PROM	Tuluá_R2,PROM	Tumaco_R2,PROM	Tunja_R2,PROM	Turbo_R2,PROM	Uribia_R2,PROM	Valle del Cauca_R2,PROM	Valledupar_R2,PROM	Vaupés_R2,PROM	Villavicencio_R2,PROM	Yopal_R2,PROM	PROM_MODEL	PROM_R2	NUM_NA
soundEqui+washMach+OverCr	0,9445043706	3,9942333529	1,5599725508	1,1368149138	0,8768520244	0,4397076329	0,066481363	0,4616350894	2,2192662183	0,4317444484	7,7381404709	5,6832860865	0,8268564102	0,3846904015	5,3089960519	0,654722995	1,0948217965	1,9472840079	6,9739665368	1,2093764781	NA	7,034817087	92,9802710063	0,2057002656	NA	0,598033204	2,4402575714	134,8231904857	24,1184293723	2,3472917153	21,9931831353	2,1456483075	NA	506,0231553093	0,6851948803	3,9616408789	0,1350719732	0,7135607245	NA	0,8588480491	1,7547977081	4,7685383326	0,7044418589	NA	11,6051274175	1,1194893842	0,2192181254	0,2194492284	1,1670404866	10,3485961453	0,8513504101	0,925582754	2,0332279254	1,0001714825	0,4907994723	13,2443117387	152,0418552789	0,8278399871	1,6052696274	8,4982492272	4,4568885482	2,0859125189	2,2106004317	NA	0,4334843256	1,9628331844	0,4160577477	2,0073895983	2,7810490777	0,6538637949	4,9871714309	NA	2,5743323479	0,3751763939	0,5707944711	9,9741689883	0,1753913579	0,0876662197	72,2288666435	0,6319320231	0,0730598917	NA	0,9425592706	0,9531104575	0,9553473664	0,9366268115	0,9531007707	0,9606710439	0,9479938484	0,9493462425	0,951224198	0,9486938199	0,9627723025	0,9642072073	0,9506009079	0,9502822148	0,9354602456	0,9516253314	0,9582824516	0,9488867612	0,9350107227	0,9493141542	NA	0,9485704569	0,9431001389	0,93872898	NA	0,9478329931	0,9646702786	0,9607303422	0,9587449601	0,965906899	0,9658917656	0,9533010532	NA	0,9858112237	0,9480852551	0,9568852251	0,9629032744	0,9563717782	NA	0,9548003717	0,9461071794	0,9444503589	0,94751301	NA	0,9600739786	0,9586120689	0,9466269659	0,9502684882	0,9521081317	0,9582926632	0,961066723	0,9433333344	0,9597740321	0,9660240517	0,959148234	0,9471889489	0,9514093733	0,9542787477	0,9512791988	0,9585023909	0,9164447409	0,9666942571	0,9457052323	NA	0,9518880115	0,9470423693	0,9518882806	0,9597914054	0,9518958519	0,9412587542	0,947241162	NA	0,9478854782	0,9680463011	0,9503919604	0,9479171546	0,9458541046	0,9555167083	0,9512392833	0,9533968911	0,9548232023	15,7720221993	0,9486912364	7
car+fridge+OverCr	1,218824863	86,205320281	0,8286605195	1,4990447413	1,1200369995	1,5627870029	0,0661423221	0,4631404361	2,9707557153	0,5118902837	14,3086351187	8,5580458179	0,8716493794	0,4717356845	5,1498697186	2,3557163631	0,2130578728	2,7162757854	6,8659302912	1,3534654359	NA	3,6877709143	19,9359643079	0,192008107	NA	0,5972982533	1,9345001945	160,0608262467	70,9080657005	2,004763305	17,5229279609	7,6899313431	NA	352,9776862224	1,039927074	5,4695160238	0,2909248995	1,4670957818	NA	2,2936133227	14,422461886	7,2998593558	0,8460078406	NA	2,1544722029	1,6908019416	0,2002713474	0,3266198305	5,3358670894	22,4634506546	0,7464165147	1,3456244664	2,2961342675	1,6472768249	1,2596261673	1,0649388634	128,1780241202	0,6453967727	0,0009811946	11,7201195678	63,8283078016	2,8092434738	1,5831257839	NA	0,5931060229	1,6998006452	2,4894962595	1,4264418031	2,6876843052	0,5977612314	3,4487223601	NA	6,2461019706	0,3251991585	0,8418466341	10,9781581978	0,1787041451	0,4890414902	94,2686819183	0,8637461212	3,1424982477	NA	0,9422316979	0,9537943103	0,9557127942	0,9381192963	0,9530741006	0,960712291	0,9500132652	0,949172074	0,9499403317	0,9487308517	0,9629512498	0,9645169642	0,9486435802	0,9508115755	0,9359084911	0,9524588491	0,9589757279	0,9484721941	0,9352173855	0,9497699417	NA	0,9481657742	0,9445663578	0,9396339335	NA	0,9470023978	0,9647417778	0,9606510171	0,9649766253	0,9657505337	0,9691814838	0,9562754127	NA	0,9832555857	0,9478718451	0,957231338	0,9610786674	0,9562612426	NA	0,9542363895	0,9537193814	0,9440619081	0,947982316	NA	0,9610058365	0,9589769763	0,9481441947	0,9503365452	0,9521243561	0,9574134545	0,9609534004	0,9442920657	0,9607720537	0,9675760538	0,9596479579	0,9468569441	0,9505975446	0,9531731764	0,9503525958	0,9592638402	0,9149004429	0,9680230186	0,9446133547	NA	0,9524863263	0,9482826811	0,9514650477	0,9597053459	0,9516366514	0,9412159008	0,9475249585	NA	0,9542807028	0,9686388525	0,9507367063	0,947777819	0,946528347	0,9557525531	0,9579641776	0,9532591955	0,9530180376	16,0746732806	0,9476248677	7
cellPhone+car+OverCr	1,2548283242	84,0443609365	1,3003463259	1,5635601503	1,0187957624	1,9011789283	0,0685742687	0,3549252723	2,0899989581	0,359500109	14,1946892424	0,2397289322	0,9286571239	0,3626038903	4,413649969	1,930277811	0,5249957574	3,2454562882	6,5195077594	1,2359492935	NA	2,0055536969	12,2170245314	0,1659467069	NA	0,7425625433	2,6461281127	140,1709322027	82,2486165118	2,299436778	16,9079726619	2,235151152	NA	372,0815057404	0,7499119766	3,324787027	0,293744086	0,7942172229	NA	1,1655075093	17,1585399431	6,449992495	0,5752041902	NA	6,9506767338	1,4315779327	0,1999861748	0,2553395833	6,762792836	82,4538363659	0,6663393548	1,0754946505	1,6693275368	2,1256513386	1,0819457948	0,5015169052	138,5694021003	1,8393055992	2,8790684776	12,8879900044	60,1837995152	1,2940142959	1,0349302324	NA	0,5529728702	1,1848367171	3,2139106504	1,3477924506	1,0770356914	0,7784977789	3,259909685	NA	6,5733235538	0,0541271872	0,5055199145	3,1227038029	0,1557388329	0,3042675736	72,4538580174	0,8670513022	3,5772099605	NA	0,9411241652	0,9537859222	0,9557729614	0,9353056028	0,9531243256	0,9608930255	0,9501074526	0,9494588311	0,9491998252	0,94820917	0,9621524528	0,9648058893	0,9473949831	0,951424704	0,9357951	0,9504615077	0,957860436	0,9484785434	0,9365763348	0,9481519632	NA	0,948167244	0,9441937176	0,9376384331	NA	0,9463261067	0,9648677461	0,9605954504	0,9627110512	0,9658072783	0,968844698	0,9524146914	NA	0,9830721094	0,9482063508	0,9568851105	0,961966791	0,9551798284	NA	0,9536459195	0,9470438668	0,9435617896	0,9472926377	NA	0,9604461011	0,9579190065	0,9476230922	0,9496914937	0,952172125	0,9611873356	0,9607718288	0,9431186519	0,9606099521	0,9674339302	0,9596728549	0,9460004319	0,9505151484	0,9521300377	0,9502876533	0,9597130619	0,9229419268	0,9659148601	0,9445717242	NA	0,9523245295	0,9470656953	0,9514524236	0,9595311165	0,9503521847	0,9395483138	0,947955592	NA	0,9461490358	0,9683521235	0,9494593829	0,9478354614	0,9462373266	0,954896824	0,9510291573	0,9528289457	0,9537232744	16,4145415083	0,9474237198	7
car+washMach+OverCr	1,1428774931	83,9121038471	1,6698323346	1,5872636407	1,0452658805	0,693515715	0,0687078734	0,2722977666	2,6606259305	0,3382095008	7,3180628249	12,8218856277	0,8708598225	0,4138464341	4,2691187672	2,1338985303	0,4309170856	2,3560129683	6,7049135719	1,377964601	NA	4,493229583	44,0872969409	0,1948600474	NA	0,589223061	2,44716231	208,3668914725	90,5190716861	0,8073598502	4,3149650824	2,7261237014	NA	391,3914211255	0,9651130319	5,1011808369	0,1544653899	1,0512856931	NA	1,6407087632	17,9108607495	6,9812063484	0,7053715243	NA	3,5974263001	1,7417889413	0,1955979261	0,2569393453	5,5649194993	36,7750992246	0,9002079617	0,9760533216	2,8356332223	1,0233516374	0,7979989512	14,0723833302	166,9861328292	0,6173889311	0,3882553965	11,5694183134	80,7737119801	4,9739030262	2,2842746614	NA	0,5191438669	1,1373907287	1,5577997513	2,0275561004	3,686233484	0,5616596356	3,7956774795	NA	6,229642867	0,3265308474	0,5750599293	10,6916453398	0,1832314943	0,1395075876	38,8072119849	0,8651384763	0,6845402602	NA	0,942270841	0,9537696693	0,9556704694	0,9352460378	0,9532252946	0,9607999392	0,9500055579	0,9497883552	0,9516159327	0,9493969804	0,9628122738	0,9642964204	0,9505109068	0,9507933779	0,935743808	0,951900361	0,9583152808	0,9487090973	0,9353826471	0,9492977631	NA	0,9480604742	0,9423710789	0,9389589737	NA	0,9478742243	0,964669043	0,9605833726	0,9604557502	0,9658901916	0,9657448713	0,9534631644	NA	0,9849355484	0,9480366928	0,9568371924	0,9618620644	0,9562858004	NA	0,9548148046	0,9480546914	0,9444155629	0,9475813918	NA	0,9591111729	0,9585663013	0,947973288	0,950492619	0,9524757044	0,9585491265	0,9610129755	0,9434561627	0,9610095736	0,9674535909	0,9598365369	0,9469821233	0,9515782055	0,9529410654	0,9508167939	0,9601226013	0,9141699022	0,9665182877	0,9455708413	NA	0,9525420831	0,9479612104	0,9521467108	0,9596938718	0,9494935055	0,9414443004	0,9471542277	NA	0,9476208058	0,9686574355	0,9505112296	0,9484781462	0,9462490469	0,9555108398	0,9507012995	0,9532329549	0,9541459705	17,9007355682	0,9482084058	7
microWave+books+OverCr	0,8445501561	5,2573407327	2,8081769048	1,2229039204	0,9431512497	1,0874759853	0,073322532	0,654863781	1,7870487287	1,0246394976	7,7765285349	20,118052609	1,3037540903	0,2933741216	3,0809970126	1,5461243685	5,5390104369	2,724283054	8,8418151977	1,2496254952	NA	4,921523141	NA	0,2448437665	NA	0,6974700104	1,6789985331	4,089938116	27,7961943974	2,912619733	17,2030904885	14,4063032786	NA	402,3195536013	1,24683027	2,1557150312	0,0040492593	0,6597508457	NA	1,2724839453	31,883276205	1,4416220318	0,883882513	NA	3,2492296168	4,4420585157	0,158774809	0,2412537699	2,3002607711	40,0076345916	0,8141779785	1,2077998093	1,1992530173	4,1639357796	0,9625782308	7,6424559894	133,0139664871	1,4133021145	8,045904502	5,965472904	45,1714137693	15,8866969954	7,8957185775	NA	1,5085369386	1,3183039554	3,4042022265	1,1562305615	2,5003537146	0,718119511	2,8178554793	NA	0,9593024027	0,3265117246	0,8136860939	0,6378058386	0,2486167754	0,3329559039	64,5891158329	1,0953364029	0,2406904817	NA	0,942431966	0,9558516405	0,9556302098	0,9379824546	0,9539879071	0,9609474009	0,9501305066	0,9489932377	0,9545766346	0,9521299208	0,9627052257	0,9672304118	0,949612481	0,95078503	0,9356880007	0,9506058229	0,9590132177	0,9484373315	0,9353757412	0,9487401455	NA	0,9494289636	NA	0,9383429038	NA	0,9482760859	0,964959865	0,9613650839	0,9607030031	0,9660924814	0,9688946164	0,9543293258	NA	0,9852514701	0,9483472362	0,9570272096	0,9652427935	0,9562899796	NA	0,9542621171	0,9485657861	0,9448892057	0,9482961258	NA	0,9604081957	0,9596248645	0,9480994546	0,9495577571	0,9519059379	0,9592170138	0,9616123866	0,9455421487	0,9609161114	0,966599003	0,9591104388	0,9460963243	0,9520035388	0,9529920951	0,95411417	0,9572182019	0,9331059393	0,9673895584	0,9468572097	NA	0,9525123401	0,9480652752	0,9526046446	0,9597180162	0,9515879819	0,9420680315	0,9483675802	NA	0,9469031779	0,9690474209	0,9496228561	0,9477964973	0,9463161531	0,9572197736	0,9532052633	0,9535352221	0,953679914	13,0197903513	0,94805594	8
washMach+books+OverCr	0,9883605105	10,6961188397	3,8417151034	0,801625275	0,8601602506	0,3868724763	0,0627643345	0,454421389	2,226188165	1,5704787708	4,2917387205	0,7583626722	1,1717511502	0,3109201995	2,8516129466	1,219341418	5,0239761672	2,4207344172	8,7815027037	1,41300525	NA	6,5522888767	NA	0,2107656454	NA	0,6925354048	2,3437019031	27,7525604247	33,6301708273	2,0191906152	56,6339031544	11,2333100893	NA	430,2722120962	1,3850564749	2,496163524	0,0399723572	0,897560719	NA	1,6213583911	0,5844190194	3,0627951314	0,8767872973	NA	8,9303753549	2,4187497497	0,180851447	0,2666998479	2,134171441	26,0895454134	0,8972879543	1,1020660305	3,3360865236	3,6442202815	0,4175296736	9,9831531601	151,4640681645	1,2278993852	4,0281428607	8,3376579505	44,7832008256	16,2832300453	8,9109198775	NA	1,4093641489	1,4083279647	0,0734844783	1,7182779976	1,5376775178	0,7023737453	3,483118058	NA	0,7950339378	0,7097759725	0,7672653033	6,2202112731	0,2750020072	0,3830481829	71,8814603724	1,1720883456	0,8136092387	NA	0,9433442495	0,9557061071	0,9552846185	0,9376477458	0,954110882	0,9610137362	0,9499404288	0,9498014912	0,9550993437	0,9524958498	0,9639602753	0,9655505327	0,9516571786	0,9508639625	0,9357464102	0,9520234924	0,959346843	0,9488031834	0,9355867024	0,9499049021	NA	0,9490148925	NA	0,9392062472	NA	0,9490493129	0,9649898696	0,9613438783	0,9598008858	0,9661726226	0,9681700083	0,955592814	NA	0,9870573643	0,9483940396	0,9571769325	0,9656086883	0,9573476685	NA	0,9552344543	0,9491097158	0,9456191713	0,948628327	NA	0,9602539503	0,9606408332	0,94779987	0,9505366387	0,9524480403	0,9593197232	0,9617637919	0,9444231259	0,9612322704	0,9667608595	0,9594157739	0,9474422362	0,9532582995	0,95348938	0,9530930151	0,9590454221	0,9304789871	0,9674575985	0,9475151959	NA	0,9523477314	0,9488074242	0,953108729	0,9598890909	0,9506117496	0,9430479518	0,9479189395	NA	0,9484438037	0,969651801	0,9506527818	0,9489477715	0,946369152	0,9578217096	0,9521605151	0,954421629	0,955415142	13,9756490033	0,9493796957	8
dvd+books+OverCr	0,9263281489	23,7741879689	2,7243321743	0,8368767688	0,8435002825	1,2772440187	0,0623013272	0,4897257547	1,5783296108	2,3929186696	4,3147866108	4,1100179811	1,2541114378	0,3052997167	2,9315235449	1,1967574374	0,0017068133	2,5226263514	8,2013857084	1,3144166677	NA	5,4877687628	NA	0,2198805348	NA	0,697518075	2,0921286532	6,6273075186	47,2157994578	3,0019543903	69,1747412332	29,6055489216	NA	477,837247607	1,3930138553	2,8457875444	0,0504079549	0,6620755484	NA	1,0727057676	2,6526009115	1,5923469675	0,942656893	NA	5,0906366859	3,6173774295	0,1820688675	0,3230436525	2,4325967738	30,717371173	0,8069057906	1,1647353534	1,4574345577	3,9427047416	0,6719572557	6,4838936399	129,951664835	1,1441920287	4,6647506163	8,0377617971	36,5615220042	7,5040671128	12,0751594996	NA	1,6053728797	1,3551257253	0,4407912924	1,3466040766	0,2230573779	0,8096531324	3,7440065498	NA	1,4990295649	0,2662311135	1,0865377284	0,3633773888	0,2114599897	0,6994598277	65,8818299341	0,9365273215	6,0953177182	NA	0,9429512948	0,956639462	0,9551645702	0,9378809408	0,9542119134	0,9609545535	0,9494063618	0,9511352724	0,9537756771	0,9510538955	0,9633578367	0,9671364446	0,9508853135	0,951106014	0,9356693672	0,950538265	0,9620587623	0,9483710763	0,9366579808	0,9498055153	NA	0,9490676386	NA	0,938292531	NA	0,948839713	0,9649453759	0,9618457212	0,9598380465	0,9664856826	0,9701153474	0,9548677064	NA	0,9854038861	0,9483070081	0,9570500812	0,9652486117	0,9572809511	NA	0,9544242312	0,9492001275	0,9449720598	0,9485726758	NA	0,9621657496	0,9595559402	0,9474430757	0,9495477938	0,9526248651	0,9586351732	0,9618979723	0,9441251544	0,9613439295	0,9666429552	0,9595467683	0,9475384424	0,9517509814	0,9535223088	0,9524615782	0,9575159447	0,9326292265	0,9675245509	0,9468576024	NA	0,9520843754	0,9482373405	0,9524418719	0,9599351102	0,9513688809	0,9414784427	0,9498578705	NA	0,9466388955	0,9690500194	0,9499576627	0,9477609081	0,946665153	0,9569953089	0,952678761	0,9535549694	0,9552755833	14,4880012743	0,949113439	8
heater+books+OverCr	0,9373070897	0,2863300595	2,9929007353	1,171886789	0,9710528713	0,6717867637	0,0634087706	0,470452489	2,5017878572	1,4074788403	4,8875966985	10,8577389558	1,548703636	0,3220263007	2,9928599473	1,0898623406	8,7091120816	2,9031206866	7,6841725096	1,3948114885	NA	11,326450438	NA	0,2143796398	NA	0,799382388	2,1630092833	10,577568899	56,9795308339	3,0952677314	43,9289830123	22,658907214	NA	493,3439031564	1,0662079136	4,8373717404	0,6255685527	0,7041018344	NA	1,5561857567	2,9128210723	1,4902366532	0,9279406755	NA	3,4415656264	4,5261206835	0,1770608146	0,3752690868	2,1299763965	32,2857447586	0,9259457183	1,2653236983	1,0258002635	3,9884731778	1,5603674582	18,4991405504	133,7484958556	1,4961109701	2,2257789946	6,0223254408	38,0812515776	15,4531352633	12,8402190883	NA	3,1525225881	2,0337628066	0,6440938412	1,85878524	0,5550611197	0,720429932	3,2033691067	NA	0,8057793156	0,5325515084	0,7451809933	0,3854257612	0,2358332273	0,2818248616	54,5208887055	1,0793467788	1,2830587332	NA	0,9432876007	0,9564405651	0,9551762457	0,9373818496	0,9538914855	0,9609654548	0,9511318442	0,9488543983	0,9546182559	0,9521528178	0,9634094695	0,967968849	0,9500120145	0,951521385	0,9357924194	0,9503081621	0,9590095734	0,9485347902	0,9363592251	0,9486352874	NA	0,949542836	NA	0,937747766	NA	0,9485073185	0,9649661132	0,9613593049	0,9601718677	0,9662683965	0,9709937205	0,954127302	NA	0,9854442209	0,9483378868	0,9570029291	0,9652405605	0,9564395935	NA	0,9543042913	0,948136976	0,9452990692	0,9484245588	NA	0,9605385476	0,9596522543	0,9486635245	0,9500951645	0,9518813349	0,9588630009	0,9616922819	0,9466384942	0,9609461928	0,9670851697	0,9589360937	0,945727049	0,9512837529	0,9524287914	0,9522813073	0,9585164026	0,9307147862	0,9671917244	0,9470734016	NA	0,9529955469	0,947974625	0,9526009603	0,9596620215	0,9506748218	0,9414909097	0,9480061058	NA	0,9471285608	0,969762716	0,9498460344	0,9478813721	0,946129932	0,9572519113	0,953458499	0,9538863662	0,9535587892	14,5914826527	0,9484231949	8
fridge+books+OverCr	1,0545616688	10,078435443	1,8347197019	0,8621640831	0,9091719486	0,9809349252	0,0590785634	0,6049989739	2,4738233895	1,7639644859	7,6624630155	0,0422642119	1,2105624251	0,3201018881	3,4237913038	1,3061931947	4,3772674022	3,1145044071	9,0157252396	1,3928425786	NA	5,1929433718	NA	0,2126652455	NA	0,7035657425	1,5984658421	8,468449526	45,0667268239	2,7081076044	91,0165626412	15,9960919912	NA	465,3968520661	1,3319194381	3,2523593431	0,0259486695	1,199824939	NA	1,9221807375	1,5935316711	4,422701001	1,0745163503	NA	4,5739861612	3,0977703082	0,1843946763	0,231062847	2,0698669189	22,3762093588	0,7303911684	1,4525471055	1,8242418386	3,9532693442	0,6698088915	6,2550241235	128,8696790284	1,2381111924	7,3651702407	8,1771415406	41,9421929908	15,191813319	9,2956414018	NA	1,6729810963	2,0504537624	0,4762251357	1,1995737172	0,559541153	0,7256992438	3,0863441553	NA	0,913911519	0,9661334371	1,0215796039	9,3151324731	0,2463467667	0,5784604949	97,0670762879	0,8255011593	2,6774644087	NA	0,9432658312	0,9557088746	0,9551528561	0,9399637642	0,9538868036	0,960979346	0,9498696231	0,9490710673	0,9540280748	0,9516709693	0,9645015573	0,9660324568	0,9502322736	0,9508291198	0,9358771252	0,9525734197	0,9600933472	0,9483650023	0,9353790239	0,9501574205	NA	0,9490595368	NA	0,9398914743	NA	0,9484136763	0,9650341124	0,9614144239	0,9650318831	0,966103701	0,9729645996	0,958075329	NA	0,9859073051	0,9483152009	0,9575302197	0,9652126671	0,957390013	NA	0,9547841346	0,953843596	0,9451863363	0,9489225564	NA	0,9615064257	0,9611662482	0,9478314144	0,9501942113	0,9520793838	0,9584903113	0,9617817722	0,9452341301	0,9608954043	0,9671245271	0,959068751	0,9472345254	0,9519450951	0,9537534598	0,9529393236	0,9572773486	0,9303054143	0,9688731818	0,9469094951	NA	0,9524362556	0,9489888563	0,9523317678	0,9598964468	0,9530812086	0,9427679547	0,9482894322	NA	0,956072364	0,9695816543	0,9508783868	0,9482624805	0,946564378	0,9578983118	0,9571760951	0,9544421649	0,9545671018	14,8842702565	0,9489164665	8
cellPhone+books+OverCr	1,1644389844	10,9288500283	2,7826146651	0,9024194183	0,8184915077	1,4318907116	0,0606429373	0,5362558621	1,7079994555	1,43712411	6,1483210746	7,0280760547	1,2257436746	0,2576562869	3,3920537666	1,20612627	5,707710859	3,6677071276	8,5781939679	1,2788047649	NA	3,7764853473	NA	0,1908449481	NA	0,8117735754	2,5245654501	10,8220164161	27,0346046549	1,7266399007	63,4373309809	10,2988209932	NA	570,8140115576	1,0466088474	1,4657234555	0,5921783856	0,811267227	NA	1,485959947	1,925642616	1,9918749603	0,8081088668	NA	8,6127673761	3,5685519091	0,1801129158	0,1867171718	2,7027976747	79,9523572901	0,5831011005	1,1657889769	1,7953781626	4,3169301717	0,5134538439	9,3441052156	130,5827550051	1,8388691502	2,0745769484	10,8764826892	20,2903767756	19,4652378767	7,4831296277	NA	1,1041065303	1,6311731774	0,8025805114	1,1619825483	0,0272537185	0,8972844268	2,8511130985	NA	0,7893705127	0,3795880115	0,6555026867	0,213210977	0,2279147472	0,5595186792	91,3444318491	1,1005487447	3,5358465227	NA	0,9422009514	0,9557398047	0,9553087947	0,9375938308	0,9539825904	0,9611683369	0,9501130597	0,9493244936	0,9536996984	0,9510656852	0,9633782572	0,9661347187	0,9493422665	0,951661838	0,9359146562	0,9507291088	0,9590803276	0,9483544532	0,936601727	0,948636428	NA	0,9490266177	NA	0,9380299543	NA	0,9479328268	0,9651949131	0,9613408657	0,9606131978	0,9662669762	0,9697348426	0,9542198367	NA	0,9860353861	0,9487133679	0,9572219549	0,9652993398	0,956307069	NA	0,9543356488	0,9482303308	0,9448891377	0,9482829414	NA	0,9617051165	0,9599413194	0,9475339321	0,9493970294	0,9520210976	0,9620906123	0,9616354853	0,9441828542	0,9607881123	0,9669079598	0,9591987602	0,9459603236	0,9520603817	0,9527545349	0,9525145639	0,9586096775	0,933423895	0,9671620023	0,9468493838	NA	0,95242108	0,9479051625	0,9523114465	0,9597258923	0,95133686	0,9412430009	0,9486064793	NA	0,9472517328	0,9692800126	0,9495784879	0,947949559	0,9463669766	0,9573524166	0,952353083	0,9539393532	0,9550482895	16,0909657025	0,9486246205	8
